cell_id,Z,area_km2,centroid_x_m,centroid_y_m,centroid_lon,centroid_lat
117,0,400,24962.9506522464,954132.638365558,-95.7356707878193,31.6616790402717
118,0,400,44962.9506522464,954132.638365558,-95.5238963252186,31.6609793274449
119,0,388.887575531229,64746.2680626994,954389.193039898,-95.31440130109,31.6621974097408
120,0,241.003101735332,83591.8361248213,957767.580466456,-95.1145223745014,31.691136896783
121,0,43.1091363641787,99100.0950409847,961816.858857084,-94.9497836959365,31.7260789428544
143,0,131.669488887732,-311359.5657334,979504.558488718,-99.3049655680392,31.8411917010996
144,0,369.65686378078,-294480.642663256,974781.675620416,-99.1242874105251,31.8039387314527
145,0,400,-275037.049347754,974132.638365558,-98.9179237872438,31.8036630817891
146,0,400,-255037.049347754,974132.638365558,-98.7058588859125,31.8089754089559
147,0,400,-235037.049347754,974132.638365558,-98.4937670261951,31.8138871283517
148,0,400,-215037.049347754,974132.638365558,-98.2816503160981,31.8183981773387
149,0,400,-195037.049347754,974132.638365558,-98.0695108651124,31.8225084983641
150,0,400,-175037.049347754,974132.638365558,-97.8573507840876,31.826218038967
151,0,400,-155037.049347754,974132.638365558,-97.6451721851067,31.8295267517854
152,0,400,-135037.049347754,974132.638365558,-97.4329771813596,31.8324345945613
153,0,400,-115037.049347754,974132.638365558,-97.2207678870175,31.8349415301458
154,0,400,-95037.0493477536,974132.638365558,-97.0085464171063,31.8370475265044
155,0,400,-75037.0493477536,974132.638365558,-96.7963148873803,31.8387525567201
156,0,400,-55037.0493477537,974132.638365558,-96.5840754141959,31.8400565989968
157,0,400,-35037.0493477536,974132.638365558,-96.3718301143846,31.8409596366623
158,0,400,-15037.0493477536,974132.638365558,-96.159581105127,31.8414616581702
159,0,400,4962.95065224637,974132.638365558,-95.9473305038255,31.8415626571009
160,0,400,24962.9506522464,974132.638365558,-95.7350804279778,31.841262632163
161,0,400,44962.9506522464,974132.638365558,-95.5228329950503,31.8405615871929
162,0,400,64962.9506522464,974132.638365558,-95.3105903223509,31.8394595311549
163,0,400,84962.9506522464,974132.638365558,-95.0983545269029,31.8379564781395
164,0,381.161648727002,104597.129173245,974547.241840331,-94.8899580983658,31.8398128462897
165,0,167.376780509871,122170.549173211,978968.972803552,-94.7028403716707,31.8775075559825
166,0,0.805619565546945,135442.848095866,983759.586638565,-94.561170654825,31.9187926113911
184,0,1.3658756544494,-345594.602065316,1003588.24513842,-99.67790245414,32.0459364523404
185,0,210.342535444166,-332288.270255989,997681.540942069,-99.5340898510338,31.9974931670085
186,0,399.337218742456,-315021.156068681,994148.65889873,-99.349276046752,31.9714162382628
187,0,400,-295037.049347754,994132.638365558,-99.1369607598485,31.9773925314419
188,0,400,-275037.049347754,994132.638365558,-98.9244512587795,31.9831163267646
189,0,400,-255037.049347754,994132.638365558,-98.7119124975591,31.9884388186477
190,0,400,-235037.049347754,994132.638365558,-98.499346596711,31.9933599386351
191,0,400,-215037.049347754,994132.638365558,-98.2867556783862,31.9978796234035
192,0,400,-195037.049347754,994132.638365558,-98.0741418662373,32.0019978147707
193,0,400,-175037.049347754,994132.638365558,-97.8615072852906,32.0057144597018
194,0,400,-155037.049347754,994132.638365558,-97.6488540618195,32.0090295103165
195,0,400,-135037.049347754,994132.638365558,-97.4361843232171,32.0119429238941
196,0,400,-115037.049347754,994132.638365558,-97.2235001978686,32.0144546628798
197,0,400,-95037.0493477536,994132.638365558,-97.0108038150234,32.0165646948879
198,0,400,-75037.0493477536,994132.638365558,-96.7980973046678,32.018272992707
199,0,400,-55037.0493477537,994132.638365558,-96.5853827973966,32.0195795343025
200,0,400,-35037.0493477536,994132.638365558,-96.3726624242855,32.0204843028197
201,0,400,-15037.0493477536,994132.638365558,-96.1599383167628,32.0209872865857
202,0,400,4962.95065224637,994132.638365558,-95.9472126064811,32.0210884791107
203,0,400,24962.9506522464,994132.638365558,-95.7344874251898,32.0207878790892
204,0,400,44962.9506522464,994132.638365558,-95.5217649046062,32.0200854903995
205,0,400,64962.9506522464,994132.638365558,-95.3090471762876,32.0189813221041
206,0,400,84962.9506522464,994132.638365558,-95.0963363715033,32.0174753884477
207,0,400,104962.950652246,994132.638365558,-94.8836346211063,32.0155677088561
208,0,400,124962.950652246,994132.638365558,-94.6709440554055,32.0132583079334
209,0,260.071439816333,142858.049984428,996764.451427168,-94.4802017466643,32.0344685201821
210,0,10.8324379801135,156545.064474218,1002611.12086499,-94.3335300864219,32.0848715918272
226,0,0.563567760607392,-365376.438782075,1023763.630767,-99.8969962578091,32.2197562433007
227,0,231.524633681756,-352145.41544791,1016887.7472648,-99.7531329111413,32.1628912579619
228,0,400,-335037.049347754,1014132.63836556,-99.5698669419672,32.1441016657028
229,0,400,-315037.049347754,1014132.63836556,-99.3569469692418,32.1506404025504
230,0,400,-295037.049347754,1014132.63836556,-99.1439932751386,32.1567772198987
231,0,400,-275037.049347754,1014132.63836556,-98.9310079907588,32.1625120381902
232,0,400,-255037.049347754,1014132.63836556,-98.7179932491049,32.1678447830393
233,0,400,-235037.049347754,1014132.63836556,-98.5049511849536,32.1727753852411
234,0,400,-215037.049347754,1014132.63836556,-98.2918839347276,32.1773037807794
235,0,400,-195037.049347754,1014132.63836556,-98.0787936363678,32.1814299108352
236,0,400,-175037.049347754,1014132.63836556,-97.8656824292045,32.1851537217934
237,0,400,-155037.049347754,1014132.63836556,-97.652552453829,32.1884751652495
238,0,400,-135037.049347754,1014132.63836556,-97.4394058519649,32.1913941980154
239,0,400,-115037.049347754,1014132.63836556,-97.2262447663391,32.1939107821249
240,0,400,-95037.0493477536,1014132.63836556,-97.0130713405525,32.1960248848381
241,0,400,-75037.0493477536,1014132.63836556,-96.799887718951,32.1977364786455
242,0,400,-55037.0493477537,1014132.63836556,-96.5866960464961,32.1990455412713
243,0,400,-35037.0493477536,1014132.63836556,-96.3734984686355,32.1999520556763
244,0,400,-15037.0493477536,1014132.63836556,-96.1602971311734,32.2004560100598
245,0,400,4962.95065224637,1014132.63836556,-95.9470941801412,32.200557397861
246,0,400,24962.9506522464,1014132.63836556,-95.7338917616675,32.2002562177599
247,0,400,44962.9506522464,1014132.63836556,-95.5206920218491,32.1995524736775
248,0,400,64962.9506522464,1014132.63836556,-95.3074971066206,32.1984461747754
249,0,400,84962.9506522464,1014132.63836556,-95.0943091616256,32.1969373354542
250,0,400,104962.950652246,1014132.63836556,-94.8811303320866,32.1950259753524
251,0,400,124962.950652246,1014132.63836556,-94.6679627626757,32.1927121193438
252,0,400,144962.950652246,1014132.63836556,-94.4548085973854,32.1899957975339
253,0,284.279989014247,162932.210390645,1016114.03733913,-94.2629246716872,32.204986445001
254,0,9.00130780163538,176307.599293921,1022644.83530968,-94.1189829695261,32.2612830698328
269,0,185.288410917416,-370831.936370142,1037024.37889926,-99.9610078444361,32.3365920803454
270,0,400,-355037.049347754,1034132.63836556,-99.7912475822466,32.3164515821493
271,0,400,-335037.049347754,1034132.63836556,-99.5778862264065,32.3234055973337
272,0,400,-315037.049347754,1034132.63836556,-99.3644887782021,32.3299570036719
273,0,400,-295037.049347754,1034132.63836556,-99.1510573810224,32.3361057155182
274,0,400,-275037.049347754,1034132.63836556,-98.9375941803079,32.341851652445
275,0,400,-255037.049347754,1034132.63836556,-98.7241013234224,32.3471947392527
276,0,400,-235037.049347754,1034132.63836556,-98.5105809595238,32.3521349059789
277,0,400,-215037.049347754,1034132.63836556,-98.2970352394345,32.356672087907
278,0,400,-195037.049347754,1034132.63836556,-98.083466315512,32.3608062255741
279,0,400,-175037.049347754,1034132.63836556,-97.8698763415193,32.3645372647782
280,0,400,-155037.049347754,1034132.63836556,-97.6562674724943,32.3678651565849
281,0,400,-135037.049347754,1034132.63836556,-97.4426418646202,32.3707898573333
282,0,400,-115037.049347754,1034132.63836556,-97.2290016750945,32.3733113286414
283,0,400,-95037.0493477536,1034132.63836556,-97.0153490619989,32.3754295374108
284,0,400,-75037.0493477536,1034132.63836556,-96.8016861841685,32.3771444558308
285,0,400,-55037.0493477537,1034132.63836556,-96.5880152010607,32.3784560613817
286,0,400,-35037.0493477536,1034132.63836556,-96.3743382726248,32.3793643368375
287,0,400,-15037.0493477536,1034132.63836556,-96.1606575591705,32.3798692702684
288,0,400,4962.95065224637,1034132.63836556,-95.9469752212373,32.3799708550417
289,0,400,24962.9506522464,1034132.63836556,-95.7332934194631,32.379669089823
290,0,400,44962.9506522464,1034132.63836556,-95.5196143144534,32.3789639785762
291,0,400,64962.9506522464,1034132.63836556,-95.30594006665,32.3778555305631
292,0,400,84962.9506522464,1034132.63836556,-95.0922728362002,32.3763437603424
293,0,400,104962.950652246,1034132.63836556,-94.8786147828254,32.3744286877674
294,0,400,124962.950652246,1034132.63836556,-94.6649680656906,32.3721103379842
295,0,400,144962.950652246,1034132.63836556,-94.4513348432733,32.3693887414281
296,0,400,164962.950652246,1034132.63836556,-94.2377172732326,32.3662639338205
297,0,243.485759298216,181926.068480971,1036322.01651753,-94.0560717977666,32.3829309529762
311,0,87.0257788222147,-388619.592702794,1058734.34021739,-100.160915172597,32.5243065353421
312,0,394.072178410301,-374901.46212396,1054262.97408824,-100.012194117812,32.4895352106489
313,0,400,-355037.049347754,1054132.63836556,-99.7997823342075,32.4956869882656
314,0,400,-335037.049347754,1054132.63836556,-99.5859416035733,32.5026545636167
315,0,400,-315037.049347754,1054132.63836556,-99.3720645364799,32.509218749355
316,0,400,-295037.049347754,1054132.63836556,-99.1581532907614,32.5153794588978
317,0,400,-275037.049347754,1054132.63836556,-98.944210026327,32.5211366109371
318,0,400,-255037.049347754,1054132.63836556,-98.7302369050306,32.5264901294503
319,0,400,-235037.049347754,1054132.63836556,-98.5162360905406,32.5314399437093
320,0,400,-215037.049347754,1054132.63836556,-98.3022097482087,32.5359859882889
321,0,400,-195037.049347754,1054132.63836556,-98.0881600449391,32.540128203075
322,0,400,-175037.049347754,1054132.63836556,-97.8740891490571,32.5438665332722
323,0,400,-155037.049347754,1054132.63836556,-97.6599992301779,32.5472009294102
324,0,400,-135037.049347754,1054132.63836556,-97.4458924590743,32.5501313473498
325,0,400,-115037.049347754,1054132.63836556,-97.2317710075453,32.5526577482887
326,0,400,-95037.0493477536,1054132.63836556,-97.017637048284,32.5547800987659
327,0,400,-75037.0493477536,1054132.63836556,-96.8034927547453,32.5564983706661
328,0,400,-55037.0493477537,1054132.63836556,-96.5893403010137,32.5578125412228
329,0,400,-35037.0493477536,1054132.63836556,-96.3751818616708,32.5587225930214
330,0,400,-15037.0493477536,1054132.63836556,-96.161019611663,32.5592285140013
331,0,400,4962.95065224637,1054132.63836556,-95.9468557261689,32.5593302974571
332,0,400,24962.9506522464,1054132.63836556,-95.7326923804669,32.5590279420399
333,0,400,44962.9506522464,1054132.63836556,-95.5185317498023,32.558321451757
334,0,400,64962.9506522464,1054132.63836556,-95.3043760092549,32.5572108359716
335,0,400,84962.9506522464,1054132.63836556,-95.0902273336069,32.5556961094019
336,0,400,104962.950652246,1054132.63836556,-94.8760878972096,32.5537772921187
337,0,400,124962.950652246,1054132.63836556,-94.6619598738516,32.5514544095437
338,0,400,144962.950652246,1054132.63836556,-94.4478454366262,32.5487274924456
339,0,400,164962.950652246,1054132.63836556,-94.2337467577993,32.5455965769368
340,0,399.998021042929,184962.901268138,1054132.68772021,-94.0196665262527,32.5420621561583
341,0,137.717497700735,199499.641494598,1057386.13592953,-93.8632941642157,32.5684048131447
353,0,3.71337321893835,-405688.47035016,1082865.87839681,-100.355253086396,32.7335895426165
354,0,325.926611612746,-393466.680755661,1075194.72909489,-100.220566784404,32.6698326851772
355,0,400,-375037.049347754,1074132.63836556,-100.022639086786,32.6674834179927
356,0,400,-355037.049347754,1074132.63836556,-99.8083555786459,32.6748687553996
357,0,400,-335037.049347754,1074132.63836556,-99.5940333175668,32.6818500085224
358,0,400,-315037.049347754,1074132.63836556,-99.3796744737286,32.6884270845083
359,0,400,-295037.049347754,1074132.63836556,-99.1652812195404,32.6945998958268
360,0,400,-275037.049347754,1074132.63836556,-98.9508557295104,32.7003683602799
361,0,400,-255037.049347754,1074132.63836556,-98.736400180113,32.7057324010125
362,0,400,-235037.049347754,1074132.63836556,-98.521916749658,32.710691946522
363,0,400,-215037.049347754,1074132.63836556,-98.3074076181574,32.7152469306666
364,0,400,-195037.049347754,1074132.63836556,-98.0928749671934,32.719397292674
365,0,400,-175037.049347754,1074132.63836556,-97.8783209797853,32.7231429771483
366,0,400,-155037.049347754,1074132.63836556,-97.6637478402569,32.7264839340772
367,0,400,-135037.049347754,1074132.63836556,-97.4491577341028,32.729420118838
368,0,400,-115037.049347754,1074132.63836556,-97.2345528478554,32.7319514922032
369,0,400,-95037.0493477536,1074132.63836556,-97.0199353689515,32.7340780203451
370,0,400,-75037.0493477536,1074132.63836556,-96.8053074855979,32.7357996748402
371,0,400,-55037.0493477537,1074132.63836556,-96.5906713866387,32.7371164326727
372,0,400,-35037.0493477536,1074132.63836556,-96.3760292614203,32.7380282762369
373,0,400,-15037.0493477536,1074132.63836556,-96.1613832996583,32.7385351933402
374,0,400,4962.95065224637,1074132.63836556,-95.9467356913031,32.7386371772036
375,0,400,24962.9506522464,1074132.63836556,-95.7320886264057,32.7383342264635
376,0,400,44962.9506522464,1074132.63836556,-95.5174442949841,32.737626345171
377,0,400,64962.9506522464,1074132.63836556,-95.3028048868889,32.7365135427921
378,0,400,84962.9506522464,1074132.63836556,-95.0881725916691,32.7349958342061
379,0,400,104962.950652246,1074132.63836556,-94.8735495984386,32.733073239704
380,0,400,124962.950652246,1074132.63836556,-94.658938095742,32.7307457849859
381,0,400,144962.950652246,1074132.63836556,-94.4443402714207,32.7280135011577
382,0,400,164962.950652246,1074132.63836556,-94.2297583124792,32.7248764247277
383,0,400,184962.950652246,1074132.63836556,-94.0151944049517,32.7213345976016
384,0,363.514917982723,204180.099237793,1074766.44252199,-93.8088913388349,32.7232302651297
385,0,20.6146990740153,216520.872391174,1081192.15417806,-93.67482385376,32.7781850602359
396,0,137.222836091584,-409008.665818322,1096424.21799611,-100.397576972059,32.853617858453
397,0,400,-395037.049347754,1094132.63836556,-100.246460268944,32.8387936992513
398,0,400,-375037.049347754,1094132.63836556,-100.031734521992,32.8465984047366
399,0,400,-355037.049347754,1094132.63836556,-99.8169675764164,32.853998331853
400,0,400,-335037.049347754,1094132.63836556,-99.6021616146912,32.8609933813628
401,0,400,-315037.049347754,1094132.63836556,-99.3873188216769,32.8675834593966
402,0,400,-295037.049347754,1094132.63836556,-99.1724413844893,32.8737684774652
403,0,400,-275037.049347754,1094132.63836556,-98.9575314923668,32.8795483524704
404,0,400,-255037.049347754,1094132.63836556,-98.7425913365369,32.8849230067155
405,0,400,-235037.049347754,1094132.63836556,-98.5276231100827,32.8898923679141
406,0,400,-215037.049347754,1094132.63836556,-98.3126290078092,32.8944563692001
407,0,400,-195037.049347754,1094132.63836556,-98.0976112261091,32.8986149491349
408,0,400,-175037.049347754,1094132.63836556,-97.882571962829,32.9023680517157
409,0,400,-155037.049347754,1094132.63836556,-97.6675134171344,32.905715626382
410,0,400,-135037.049347754,1094132.63836556,-97.4524377893752,32.908657628022
411,0,400,-115037.049347754,1094132.63836556,-97.2373472809506,32.911194016978
412,0,400,-95037.0493477536,1094132.63836556,-97.0222440941746,32.9133247590516
413,0,400,-75037.0493477536,1094132.63836556,-96.8071304321401,32.9150498255077
414,0,400,-55037.0493477537,1094132.63836556,-96.5920084985843,32.9163691930779
415,0,400,-35037.0493477536,1094132.63836556,-96.3768804977526,32.9172828439639
416,0,400,-15037.0493477536,1094132.63836556,-96.1617486342637,32.9177907658389
417,0,400,4962.95065224637,1094132.63836556,-95.9466151129738,32.91789295185
418,0,400,24962.9506522464,1094132.63836556,-95.7314821388409,32.9175894006182
419,0,400,44962.9506522464,1094132.63836556,-95.5163519167895,32.9168801162394
420,0,400,64962.9506522464,1094132.63836556,-95.3012266515747,32.9157651082832
421,0,400,84962.9506522464,1094132.63836556,-95.0861085476471,32.9142443917922
422,0,400,104962.950652246,1094132.63836556,-94.8709998090167,32.9123179872798
423,0,400,124962.950652246,1094132.63836556,-94.6559026391178,32.9099859207278
424,0,400,144962.950652246,1094132.63836556,-94.4408192406737,32.9072482235833
425,0,400,164962.950652246,1094132.63836556,-94.2257518155613,32.9041049327548
426,0,400,184962.950652246,1094132.63836556,-94.0107025646759,32.9005560906072
427,0,400,204962.950652246,1094132.63836556,-93.7956736877965,32.8966017449574
428,0,190.757658042615,220116.338463666,1095771.5786721,-93.632328757911,32.9080189375842
438,0,2.42431482556276e-05,-425038.721851752,1124129.4172275,-100.584024937715,33.0948153742858
439,0,310.973876737307,-412991.880815679,1115011.18467942,-100.449691883,33.0183397030468
440,0,400,-395037.049347754,1114132.63836556,-100.256082242736,33.0178423073059
441,0,400,-375037.049347754,1114132.63836556,-100.04087115624,33.0256625281027
442,0,400,-355037.049347754,1114132.63836556,-99.8256185907348,33.033077171433
443,0,400,-335037.049347754,1114132.63836556,-99.6103267434807,33.0400861369719
444,0,400,-315037.049347754,1114132.63836556,-99.3949978141521,33.0466893298221
445,0,400,-295037.049347754,1114132.63836556,-99.1796340047046,33.0528866605247
446,0,400,-275037.049347754,1114132.63836556,-98.96423751924,33.0586780450713
447,0,400,-255037.049347754,1114132.63836556,-98.7488105638722,33.0640634049133
448,0,400,-235037.049347754,1114132.63836556,-98.5333553465914,33.0690426669722
449,0,400,-215037.049347754,1114132.63836556,-98.3178740771296,33.0736157636489
450,0,400,-195037.049347754,1114132.63836556,-98.1023689668248,33.0777826328312
451,0,400,-175037.049347754,1114132.63836556,-97.8868422284847,33.0815432179022
452,0,400,-155037.049347754,1114132.63836556,-97.6712960762516,33.0848974677469
453,0,400,-135037.049347754,1114132.63836556,-97.4557327254653,33.0878453367588
454,0,400,-115037.049347754,1114132.63836556,-97.2401543925272,33.0903867848454
455,0,400,-95037.0493477536,1114132.63836556,-97.0245632947634,33.092521777433
456,0,400,-75037.0493477536,1114132.63836556,-96.8089616502885,33.0942502854712
457,0,400,-55037.0493477537,1114132.63836556,-96.5933516778679,33.0955722854366
458,0,400,-35037.0493477536,1114132.63836556,-96.3777355967817,33.0964877593354
459,0,400,-15037.0493477536,1114132.63836556,-96.1621156266872,33.0969966947058
460,0,400,4962.95065224637,1114132.63836556,-95.9464939874818,33.0970990846195
461,0,400,24962.9506522464,1114132.63836556,-95.7308728991663,33.0967949276825
462,0,400,44962.9506522464,1114132.63836556,-95.5152545817073,33.0960842280357
463,0,400,64962.9506522464,1114132.63836556,-95.2996412549001,33.0949669953536
464,0,400,84962.9506522464,1114132.63836556,-95.0840351382319,33.0934432448438
465,0,400,104962.950652246,1114132.63836556,-94.8684384507446,33.0915129972447
466,0,400,124962.950652246,1114132.63836556,-94.6528534108977,33.0891762788232
467,0,400,144962.950652246,1114132.63836556,-94.4372822364315,33.0864331213714
468,0,400,164962.950652246,1114132.63836556,-94.2217271442302,33.0832835622024
469,0,400,184962.950652246,1114132.63836556,-94.0061903501856,33.079727644146
470,0,400,204962.950652246,1114132.63836556,-93.7906740690601,33.0757654155433
471,0,356.446610172,223981.002871911,1114752.23725,-93.5855904835829,33.0771703352119
472,0,4.21599572891283,235528.205198279,1122475.17634896,-93.4589494623381,33.143639096974
481,0,96.8801078010044,-428271.160743131,1137475.40082626,-100.625832600812,33.2128302179365
482,0,400,-415037.049347754,1134132.63836556,-100.481402539924,33.1885992286612
483,0,400,-395037.049347754,1134132.63836556,-100.265747890696,33.19684137586
484,0,400,-375037.049347754,1134132.63836556,-100.050049269922,33.2046772464838
485,0,400,-355037.049347754,1134132.63836556,-99.8343088872048,33.2121067336345
486,0,400,-335037.049347754,1134132.63836556,-99.6185289547246,33.2191297358881
487,0,400,-315037.049347754,1134132.63836556,-99.402711687104,33.225746157307
488,0,400,-295037.049347754,1134132.63836556,-99.1868593012721,33.231955907452
489,0,400,-275037.049347754,1134132.63836556,-98.9709740163293,33.2377589013933
490,0,400,-255037.049347754,1134132.63836556,-98.7550580534105,33.2431550597213
491,0,400,-235037.049347754,1134132.63836556,-98.5391136355487,33.2481443085562
492,0,400,-215037.049347754,1134132.63836556,-98.3231429875383,33.252726579557
493,0,400,-195037.049347754,1134132.63836556,-98.1071483357979,33.2569018099304
494,0,400,-175037.049347754,1134132.63836556,-97.8911319082331,33.2606699424385
495,0,400,-155037.049347754,1134132.63836556,-97.6750959340988,33.2640309254053
496,0,400,-135037.049347754,1134132.63836556,-97.4590426438614,33.2669847127239
497,0,400,-115037.049347754,1134132.63836556,-97.2429742690606,33.2695312638617
498,0,400,-95037.0493477536,1134132.63836556,-97.0268930421721,33.2716705438657
499,0,400,-75037.0493477536,1134132.63836556,-96.8108011964681,33.2734025233667
500,0,400,-55037.0493477537,1134132.63836556,-96.59470096588,33.274727178583
501,0,400,-35037.0493477536,1134132.63836556,-96.3785945848591,33.2756444913233
502,0,400,-15037.0493477536,1134132.63836556,-96.1624842882386,33.276154448989
503,0,400,4962.95065224637,1134132.63836556,-95.9463723110944,33.2762570445758
504,0,400,24962.9506522464,1134132.63836556,-95.7302608886069,33.2759522766746
505,0,400,44962.9506522464,1134132.63836556,-95.5141522559219,33.2752401494713
506,0,400,64962.9506522464,1134132.63836556,-95.2980486480122,33.2741206727468
507,0,400,84962.9506522464,1134132.63836556,-95.0819522995388,33.2725938618757
508,0,400,104962.950652246,1134132.63836556,-94.8658654447122,33.270659737824
509,0,400,124962.950652246,1134132.63836556,-94.6497903171542,33.2683183271469
510,0,400,144962.950652246,1134132.63836556,-94.4337291497587,33.2655696619854
511,0,400,164962.950652246,1134132.63836556,-94.2176841745543,33.2624137800621
512,0,400,184962.950652246,1134132.63836556,-94.0016576225653,33.2588507246768
513,0,400,204962.950652246,1134132.63836556,-93.7856517236741,33.2548805447011
514,0,400,224962.950652246,1134132.63836556,-93.5696687064831,33.250503294572
515,0,97.9170537648841,237724.614211185,1136197.47986987,-93.4312637649447,33.2659855090386
524,0,284.647078753346,-432372.260247711,1155145.35402098,-100.6794484311,33.3691044778023
525,0,400,-415037.049347754,1154132.63836556,-100.491601603246,33.3675336234558
526,0,400,-395037.049347754,1154132.63836556,-100.275457510654,33.3757923679811
527,0,400,-375037.049347754,1154132.63836556,-100.059269145977,33.3836440241278
528,0,400,-355037.049347754,1154132.63836556,-99.8430387338449,33.3910884838261
529,0,400,-335037.049347754,1154132.63836556,-99.6267685014936,33.3981256445399
530,0,400,-315037.049347754,1154132.63836556,-99.4104606786289,33.4047554092797
531,0,400,-295037.049347754,1154132.63836556,-99.1941174972898,33.4109776866143
532,0,400,-275037.049347754,1154132.63836556,-98.9777411917111,33.4167923906824
533,0,400,-255037.049347754,1154132.63836556,-98.7613339981854,33.4221994412029
534,0,400,-235037.049347754,1154132.63836556,-98.5448981549253,33.4271987634854
535,0,400,-215037.049347754,1154132.63836556,-98.3284359019246,33.431790288439
536,0,400,-195037.049347754,1154132.63836556,-98.1119494808203,33.4359739525811
537,0,400,-175037.049347754,1154132.63836556,-97.895441134753,33.4397496980454
538,0,400,-155037.049347754,1154132.63836556,-97.6789131082282,33.4431174725886
539,0,400,-135037.049347754,1154132.63836556,-97.4623676469766,33.4460772295976
540,0,400,-115037.049347754,1154132.63836556,-97.2458069978149,33.4486289280947
541,0,400,-95037.0493477536,1154132.63836556,-97.0292334085059,33.4507725327431
542,0,400,-75037.0493477536,1154132.63836556,-96.8126491276186,33.452508013851
543,0,400,-55037.0493477537,1154132.63836556,-96.5960564043885,33.4538353473756
544,0,400,-35037.0493477536,1154132.63836556,-96.3794574885768,33.4547545149257
545,0,400,-15037.0493477536,1154132.63836556,-96.1628546303311,33.4552655037644
546,0,400,4962.95065224637,1154132.63836556,-95.9462500800446,33.4553683068104
547,0,400,24962.9506522464,1154132.63836556,-95.729646088216,33.4550629226391
548,0,400,44962.9506522464,1154132.63836556,-95.5130449053092,33.4543493554825
549,0,400,64962.9506522464,1154132.63836556,-95.2964487816129,33.4532276152289
550,0,400,84962.9506522464,1154132.63836556,-95.0798599671006,33.4516977174217
551,0,400,104962.950652246,1154132.63836556,-94.8632807112902,33.4497596832571
552,0,400,124962.950652246,1154132.63836556,-94.6467132631038,33.4474135395822
553,0,400,144962.950652246,1154132.63836556,-94.4301598707277,33.4446593188906
554,0,400,164962.950652246,1154132.63836556,-94.2136227814727,33.4414970593195
555,0,400,184962.950652246,1154132.63836556,-93.997104241634,33.4379268046439
556,0,400,204962.950652246,1154132.63836556,-93.7806064963516,33.4339486042721
557,0,400,224962.950652246,1154132.63836556,-93.5641317894712,33.4295625132387
558,0,204.985274571205,240173.615576297,1154880.4425576,-93.3992908565902,33.4326476046129
566,0,44.4231168999529,-446886.621925824,1178793.27568539,-100.849314499862,33.5740743242034
567,0,396.588734302249,-434955.606976574,1174206.38851903,-100.717593904162,33.538433675061
568,0,400,-415037.049347754,1174132.63836556,-100.501847161019,33.5464212669969
569,0,400,-395037.049347754,1174132.63836556,-100.285211403153,33.5546967527603
570,0,400,-375037.049347754,1174132.63836556,-100.068531069921,33.5625643313252
571,0,400,-355037.049347754,1174132.63836556,-99.851808401116,33.5700238934367
572,0,400,-335037.049347754,1174132.63836556,-99.6350456391648,33.5770753354337
573,0,400,-315037.049347754,1174132.63836556,-99.4182450289941,33.5837185592625
574,0,400,-295037.049347754,1174132.63836556,-99.2014088178901,33.5899534724884
575,0,400,-275037.049347754,1174132.63836556,-98.9845392553598,33.5957799883076
576,0,400,-255037.049347754,1174132.63836556,-98.7676385929917,33.6011980255579
577,0,400,-235037.049347754,1174132.63836556,-98.5507090843161,33.6062075087285
578,0,400,-215037.049347754,1174132.63836556,-98.3337529846654,33.6108083679699
579,0,400,-195037.049347754,1174132.63836556,-98.1167725510332,33.6150005391021
580,0,400,-175037.049347754,1174132.63836556,-97.8997700419347,33.6187839636234
581,0,400,-155037.049347754,1174132.63836556,-97.6827477172652,33.6221585887164
582,0,400,-135037.049347754,1174132.63836556,-97.4657078381595,33.6251243672558
583,0,400,-115037.049347754,1174132.63836556,-97.2486526668508,33.6276812578139
584,0,400,-95037.0493477536,1174132.63836556,-97.031584466529,33.6298292246654
585,0,400,-75037.0493477536,1174132.63836556,-96.8145055011998,33.6315682377922
586,0,400,-55037.0493477537,1174132.63836556,-96.5974180355427,33.6328982728872
587,0,400,-35037.0493477536,1174132.63836556,-96.3803243347694,33.6338193113574
588,0,400,-15037.0493477536,1174132.63836556,-96.1632266644819,33.6343313403256
589,0,400,4962.95065224637,1174132.63836556,-95.9461272905311,33.6344343526327
590,0,400,24962.9506522464,1174132.63836556,-95.7290284788741,33.6341283468385
591,0,400,44962.9506522464,1174132.63836556,-95.5119324954333,33.6334133272216
592,0,400,64962.9506522464,1174132.63836556,-95.2948416059537,33.6322893037788
593,0,400,84962.9506522464,1174132.63836556,-95.0777580758614,33.6307562922245
594,0,400,104962.950652246,1174132.63836556,-94.8606841701215,33.6288143139879
595,0,400,124962.950652246,1174132.63836556,-94.643622153097,33.6264633962109
596,0,400,144962.950652246,1174132.63836556,-94.4265742884063,33.6237035717444
597,0,400,164962.950652246,1174132.63836556,-94.2095428387822,33.6205348791445
598,0,400,184962.950652246,1174132.63836556,-93.9925300659304,33.6169573626673
599,0,400,204962.950652246,1174132.63836556,-93.7755382303883,33.6129710722637
600,0,400,224962.950652246,1174132.63836556,-93.5585695913837,33.6085760635731
601,0,282.690709989839,242060.943420372,1174512.59655049,-93.3729893218434,33.6078950480246
609,0,167.793212557774,-449388.229483794,1195245.99563223,-100.885582910196,33.7200201809496
610,0,400,-435037.049347754,1194132.63836556,-100.729222058131,33.7165626441147
611,0,400,-415037.049347754,1194132.63836556,-100.512139531658,33.7252636333086
612,0,400,-395037.049347754,1194132.63836556,-100.295009871479,33.7335560055021
